,publication_id,publication_kind,publication_date,application_id,application_date,country,inventor_name,inventor_firstname,inventor_country,invention_title,number_of_claims,attorney_name,attorney_firstname,inventor males,inventor females,inventor team size,attorney males,attorney females,attorney team size,Year,WorldWide Applications,Original Names
113845,US10981123,B2,20210420,US15956552,20180418,KR,['Park Jong Hoo'],['Jong Hoo'],['KR'],Nano-bubble water generating apparatus containing an application gas,3,['Witt Evan R.'],['Evan R.'],1,0,1,1,0,1,2022,"['KR101999164B1/en', 'CN108722212B/en']","[['박종후', '박상수'], ['朴钟厚']]"
113863,USD0916476,S1,20210420,US29668684,20181101,CN,['Wu Qing'],['Qing'],['CN'],Chair,1,"['Li, Esq. Jinggao']",['Jinggao'],1,0,1,0,1,1,2022,['No KR or CN Application Number'],['No KR or CN Application Number']
113871,US10981146,B2,20210420,US15524697,20151229,KR,"['Park Sung Soo', 'Kim Gi Cheul', 'Kim Ju Eun', 'Choi Hyeon', 'Joo Hyo Sook', 'Park Sung Hyun', 'Choi Hee Jung', 'Yoon Ki Youl']","['Sung Soo', 'Gi Cheul', 'Ju Eun', 'Hyeon', 'Hyo Sook', 'Sung Hyun', 'Hee Jung', 'Ki Youl']","['KR', 'KR', 'KR', 'KR', 'KR', 'KR', 'KR', 'KR']",Super-absorbent polymer and method for preparing same,13,[],[],7,1,8,0,0,0,2022,"['KR101799091B1/en', 'CN107108904B/en']","[['박성수', '김기철', '김주은', '최현', '주효숙', '박성현', '최희정', '윤기열'], ['朴晟秀', '金琪哲', '金柱圻', '崔贤', '朱孝叔', '朴城贤', '崔熙正', '尹基烈']]"
113879,US10981153,B2,20210420,US16688685,20191119,KR,"['Hong Suk Bong', 'Jo Donghui', 'Ryu Taekyung', 'Park Gi Tae', 'Nam In-Sik', 'Kim Pyung Soon', 'Kim Chang Hwan']","['Suk Bong', 'Donghui', 'Taekyung', 'Gi Tae', 'In-Sik', 'Pyung Soon', 'Chang Hwan']","['KR', 'KR', 'KR', 'KR', 'KR', 'KR', 'KR']",Catalyst and method for preparing catalyst,12,[],[],4,3,7,0,0,0,2022,"['CN107081167B/en', 'KR102359951B1/en']","[['洪锡凤', '赵栋熙', '柳泰炅', '朴起泰', '南寅植', '金平淳', '金昌焕'], ['홍석봉', '조동희', '류태경', '박기태', '남인식', '김평순', '김창환']]"
113880,US10981154,B2,20210420,US16335140,20170914,KR,"['Shin Min Jae', 'Kim Hee Young', 'Kim Tae Jin', 'Yoon Seung Woong']","['Min Jae', 'Hee Young', 'Tae Jin', 'Seung Woong']","['KR', 'KR', 'KR', 'KR']",Catalyst system for olefin oligomerization and method for preparing olefin oligomer using same,10,[],[],3,1,4,0,0,0,2022,['CN109715587A/en'],"[['申珉才', '金憙泳', '金泰珍', '尹承雄']]"
113881,US10981155,B2,20210420,US16335146,20170914,KR,"['Kim Hee Young', 'Shin Min Jae', 'Kim Tae Jin', 'Yoon Seung Woong']","['Hee Young', 'Min Jae', 'Tae Jin', 'Seung Woong']","['KR', 'KR', 'KR', 'KR']",Catalyst system for olefin oligomerization and method for preparing olefin oligomer using same,14,[],[],3,1,4,0,0,0,2022,['CN109790081A/en'],"[['金憙泳', '申珉才', '金泰珍', '尹承雄']]"
113885,US10981159,B2,20210420,US16394930,20190425,KR,"['Park Ji-chan', 'Chun Dong Hyun', 'Yang Jung-il', 'Jeong Heon-do', 'Jung Heon', 'Lee Ho-tae', 'Lee Dong-wook', 'Lee Chan-woo', 'Kang Shin Wook']","['Ji-chan', 'Dong Hyun', 'Jung-il', 'Heon-do', 'Heon', 'Ho-tae', 'Dong-wook', 'Chan-woo', 'Shin Wook']","['KR', 'KR', 'KR', 'KR', 'KR', 'KR', 'KR', 'KR', 'KR']",Catalyst preparation apparatus and system,14,[],[],5,4,9,0,0,0,2022,['KR102054428B1/en'],"[['박지찬', '천동현', '양정일', '정헌도', '정헌', '이호태', '이동욱', '이찬우', '강신욱']]"
113889,USD0916477,S1,20210420,US29677965,20190124,US,['Tu Fang'],['Fang'],['CN'],Office chair,1,[],[],1,0,1,0,0,0,2022,['No KR or CN Application Number'],['No KR or CN Application Number']
113893,US10981164,B2,20210420,US16554372,20190828,CN,"['Wu Ping', 'Yan Qin']","['Ping', 'Qin']","['CN', 'CN']",Chip and application thereof,15,[],[],2,0,2,0,0,0,2022,['CN105154323B/en'],"[['吴平', '颜钦']]"
113915,US10981184,B2,20210420,US15935111,20180326,KR,"['Cho Soon Cheon', 'Shin Bongkyu', 'Kim Hyun Joong']","['Soon Cheon', 'Bongkyu', 'Hyun Joong']","['KR', 'KR', 'KR']",Coating apparatus and coating method,12,[],[],2,1,3,0,0,0,2022,"['KR102037910B1/en', 'CN108654869B/en']","[['조순천', '신봉규', '김현중'], ['赵顺天', '申奉圭', '金炫中']]"
113923,USD0916478,S1,20210420,US29677966,20190124,US,['Tu Fang'],['Fang'],['CN'],Office chair,1,[],[],1,0,1,0,0,0,2022,['No KR or CN Application Number'],['No KR or CN Application Number']
113938,US10981203,B2,20210420,US16076685,20171113,CN,"['Liu Songyong', 'Xie Qizhi', 'Jiang Hongxiang', 'Wu Hongzhuang', 'Cheng Cheng', 'Li Wei', 'Shen Gang', 'Tang Wei', 'Liu Houguang', 'Yang Jianhua']","['Songyong', 'Qizhi', 'Hongxiang', 'Hongzhuang', 'Cheng', 'Wei', 'Gang', 'Wei', 'Houguang', 'Jianhua']","['CN', 'CN', 'CN', 'CN', 'CN', 'CN', 'CN', 'CN', 'CN', 'CN']",Single-drive bidirectional-crawling pipe-cleaning robot,5,[],[],5,5,10,0,0,0,2022,['CN106903120B/en'],"[['刘送永', '谢奇志', '江红祥', '吴洪状', '程诚', '李伟', '沈刚', '唐玮', '刘后广', '杨建华']]"
113939,US10981204,B2,20210420,US16419767,20190522,CN,"['Tian Senlin', 'Huang Jianhong', 'Liu Xiangliang', 'Li Yingjie', 'Hu Xuewei', 'Ning Ping']","['Senlin', 'Jianhong', 'Xiangliang', 'Yingjie', 'Xuewei', 'Ping']","['CN', 'CN', 'CN', 'CN', 'CN', 'CN']",Method and system for thermal desorption treatment of organic-contaminated soil and treatment of desorbed waste gas,3,[],[],4,2,6,0,0,0,2022,['CN108714621A/en'],"[['田森林', '黄建洪', '刘相良', '李英杰', '胡学伟', '宁平']]"
113942,USD0916878,S1,20210420,US29701860,20190815,KR,"['Kim Juyoung', 'Lee Hyeonseung', 'Choi Yuna']","['Juyoung', 'Hyeonseung', 'Yuna']","['KR', 'KR', 'KR']",Foldable mobile phone with transitional graphical user interface,1,[],[],0,3,3,0,0,0,2022,['No KR or CN Application Number'],['No KR or CN Application Number']
113962,USD0916479,S1,20210420,US29709287,20191013,CN,['Zeng Bing'],['Bing'],['CN'],Inflatable bed,1,[],[],1,0,1,0,0,0,2022,['No KR or CN Application Number'],['No KR or CN Application Number']
113973,US10981231,B2,20210420,US16031681,20180710,US,"['Xia Younan', 'Im Sang-Hyuk', 'Sun Yugang', 'Lee Yun Tack', 'Wiley Benjamin']","['Younan', 'Sang-Hyuk', 'Yugang', 'Yun Tack', 'Benjamin']","['US', 'KR', 'US', 'US', 'US']",Methods for production of silver nanostructures,19,[],[],4,1,5,0,0,0,2022,['No KR or CN Application Number'],['No KR or CN Application Number']
113981,US10981239,B2,20210420,US16839879,20200403,CN,"['Doumani Robert', 'Yang Junyong', 'Liu Wenyang', 'Wang Shisheng', 'Chen Mingzhou', 'Blankinship Eric Edward', 'Wu Hong']","['Robert', 'Junyong', 'Wenyang', 'Shisheng', 'Mingzhou', 'Eric Edward', 'Hong']","['CN', 'CN', 'CN', 'CN', 'CN', 'CN', 'CN']",Cutting device,20,[],[],3,4,7,0,0,0,2022,['No KR or CN Application Number'],['No KR or CN Application Number']
113993,US10981251,B2,20210420,US16094374,20160608,US,"['Yuan Xuerui', 'Zhang Xiaojun', 'Diao Lingtian', 'Peng Yuguo', 'Lu Jiangang', 'Liu Xiao', 'Ma Guodong', 'Tang Jiangang', 'Yin Jiangang', 'Gao Yunfeng']","['Xuerui', 'Xiaojun', 'Lingtian', 'Yuguo', 'Jiangang', 'Xiao', 'Guodong', 'Jiangang', 'Jiangang', 'Yunfeng']","['CN', 'CN', 'CN', 'CN', 'CN', 'CN', 'CN', 'CN', 'CN', 'CN']",Method and device for cutting sapphire,16,[],[],4,6,10,0,0,0,2022,"['KR20190003766A/en', 'CN106102986B/en']","[['슈에루이 유안', '시아오준 장', '링티안 디아오', '유구오 펭', '지안강 루', '시아오 리우', '구오동 마', '지안강 탕', '지안강 인', '윤펭 가오'], ['苑学瑞', '张小军', '刁凌天', '彭裕国', '卢建刚', '柳啸', '马国东', '唐建刚', '尹建刚', '高云峰']]"
114019,US10981275,B2,20210420,US16261572,20190130,CN,"['Xiong Youjun', 'Wu Zhiying', 'Wang Yidan', 'Lin Hui']","['Youjun', 'Zhiying', 'Yidan', 'Hui']","['CN', 'CN', 'CN', 'CN']","Robot control method, apparatus and storage medium with the same",20,['Ewers Falk'],['Falk'],0,4,4,1,0,1,2022,['CN110091323B/en'],"[['熊友军', '吴芷莹', '王轶丹', '林辉']]"
114046,US10981301,B2,20210420,US16128776,20180912,KR,"['Kang Min Hyuck', 'Miyazawa Yukihiro', 'Kim Myeong Hee', 'Park Jung Woo', 'Kim Han Su', 'Lee Dong Eon', 'Jo Gug Rae', 'Chae Seung-Yeon', 'Takakuwa Atsushi']","['Min Hyuck', 'Yukihiro', 'Myeong Hee', 'Jung Woo', 'Han Su', 'Dong Eon', 'Gug Rae', 'Seung-Yeon', 'Atsushi']","['KR', 'KR', 'KR', 'KR', 'KR', 'KR', 'KR', 'KR', 'KR']",Mold for wire grid polarizer and manufacturing method thereof,19,[],[],4,5,9,0,0,0,2022,"['KR20190092659A/en', 'CN110091449A/en']","[['강민혁', '유키히로 미야자와', '김명희', '박정우', '김한수', '이동언', '조국래', '채승연', '아츠시 타카쿠와'], ['康珉赫', '宮泽幸大', '金明姬', '朴政遇', '金翰洙', '李东彦', '赵国来', '蔡胜渊', '高桑敦司']]"
114056,US10981309,B2,20210420,US16280189,20190220,KR,['Song Su Wan'],['Su Wan'],['KR'],Method for manufacturing molded product including real wood,21,[],[],0,1,1,0,0,0,2022,"['KR101966151B1/en', 'CN110435074B/en']","[['송수완'], ['宋洙完']]"
114057,US10981310,B2,20210420,US15814130,20171115,KR,"['Han Ju-Wan', 'Kwon Woo-Jae', 'Choi Sung-Ho', 'Shin Yong-Suk', 'Oh Se-Wook', 'Hong Tae-Yong', 'Kim Seong-Ho']","['Ju-Wan', 'Woo-Jae', 'Sung-Ho', 'Yong-Suk', 'Se-Wook', 'Tae-Yong', 'Seong-Ho']","['KR', 'KR', 'KR', 'KR', 'KR', 'KR', 'KR']",Method of manufacturing radar transparent cover for vehicles and radar transparent cover manufactured thereby,4,[],[],7,0,7,0,0,0,2022,"['KR20180068785A/en', 'CN108215062B/en']","[['한주완', '권우재', '최성호', '신용석', '오세욱', '홍태용', '김성호'], ['韩周完', '权佑宰', '崔成浩', '辛镕硕', '吴世旭', '洪兑容', '金成豪']]"
114064,USD0916888,S1,20210420,US29667156,20181018,KR,"['Kim Soo Ho', 'Chung Sung Won']","['Soo Ho', 'Sung Won']","['KR', 'KR']",Smartphone display screen with graphical user interface,1,[],[],2,0,2,0,0,0,2022,['No KR or CN Application Number'],['No KR or CN Application Number']
114067,US10981319,B2,20210420,US15975915,20180510,CN,['Lin Chen-Kang'],['Chen-Kang'],['CN'],High strength blow-molded structure,25,[],[],1,0,1,0,0,0,2022,['No KR or CN Application Number'],['No KR or CN Application Number']
114090,US10981339,B2,20210420,US16007409,20180613,CN,"['Liao Yuan-Hong', 'Wu Su-Chun']","['Yuan-Hong', 'Su-Chun']","['CN', 'CN']",Luggage shell fabrication method,8,[],[],1,1,2,0,0,0,2022,['CN110549636B/en'],"[['廖元宏', '吴樹春']]"
114091,US10981341,B2,20210420,US16214586,20181210,KR,"['Kim Won', 'Lee Myung', 'Yu Dayoung', 'Lim Jiwon', 'Rho Sang Hyun', 'Song Dongmin', 'Jung Seongmoon']","['Won', 'Myung', 'Dayoung', 'Jiwon', 'Sang Hyun', 'Dongmin', 'Seongmoon']","['KR', 'KR', 'KR', 'KR', 'KR', 'KR', 'KR']",Molded object and method for manufacturing the same,25,[],[],3,4,7,0,0,0,2022,"['KR102066544B1/en', 'KR102294371B1/en', 'KR102294370B1/en', 'KR102066539B1/en', 'KR102243566B1/en', 'KR102243565B1/en', 'KR102243567B1/en', 'KR102066542B1/en', 'KR102243568B1/en', 'KR102294372B1/en', 'CN109618554A/en', 'KR102163085B1/en']","[['김원', '이명', '유다영', '임지원', '노상현', '송동민'], ['김원', '이명', '유다영', '임지원', '노상현', '송동민'], ['송동민', '이명', '유다영', '임지원', '노상현', '김원'], ['유다영', '이명', '임지원', '노상현', '김원', '송동민'], ['송동민', '이명', '유다영', '임지원', '노상현', '김원'], ['송동민', '이명', '유다영', '임지원', '노상현', '김원'], ['노상현', '이명', '유다영', '임지원', '김원', '송동민'], ['노상현', '이명', '유다영', '임지원', '김원', '송동민'], ['노상현', '이명', '유다영', '임지원', '김원', '송동민'], ['김원', '이명', '유다영', '임지원', '노상현', '송동민'], ['金元', '李明', '俞多荣', '林芝园', '卢相贤', '宋东旼', '郑胜文'], ['김원', '이명', '유다영', '임지원', '노상현', '송동민']]"
114096,US10981345,B2,20210420,US15440502,20170223,US,"['Zhang Ren', 'Ma Haibo', 'Xue Jungang', 'Zhang Wei', 'Wang Xiaodong', 'Shan Jiqiang']","['Ren', 'Haibo', 'Jungang', 'Wei', 'Xiaodong', 'Jiqiang']","['CN', 'CN', 'CN', 'CN', 'CN', 'CN']","Method and apparatus for cleaning workpiece, and method and apparatus for cleaning (pore-free) tire segment mold",9,[],[],4,2,6,0,0,0,2022,['No KR or CN Application Number'],['No KR or CN Application Number']
114099,USD0916893,S1,20210420,US29687641,20190415,KR,"['Lee Seung Min', 'Ko Hee- Jin', 'Choi You-Jin']","['Seung Min', 'Hee- Jin', 'You-Jin']","['KR', 'KR', 'KR']",Display screen or portion thereof with icon,1,[],[],3,0,3,0,0,0,2022,['No KR or CN Application Number'],['No KR or CN Application Number']
114104,USD0916894,S1,20210420,US29687672,20190415,KR,"['Lee Seung Min', 'Ko Hee-Jin', 'Choi You-Jin']","['Seung Min', 'Hee-Jin', 'You-Jin']","['KR', 'KR', 'KR']",Display screen or portion thereof with icon,1,[],[],3,0,3,0,0,0,2022,['No KR or CN Application Number'],['No KR or CN Application Number']
114110,USD0916895,S1,20210420,US29687807,20190416,KR,"['Yuk Hyun Soo', 'Kim Young Sun', 'Han Sang Jin']","['Hyun Soo', 'Young Sun', 'Sang Jin']","['KR', 'KR', 'KR']",Display screen or portion thereof with icon,1,[],[],3,0,3,0,0,0,2022,['No KR or CN Application Number'],['No KR or CN Application Number']
114115,USD0916482,S1,20210420,US29730322,20200402,US,['Li Canghuan'],['Canghuan'],['CN'],Jewelry organizer,1,[],[],0,1,1,0,0,0,2022,['No KR or CN Application Number'],['No KR or CN Application Number']
114173,USD0916483,S1,20210420,US29730323,20200402,US,['Li Canghuan'],['Canghuan'],['CN'],Jewelry organizer,1,[],[],0,1,1,0,0,0,2022,['No KR or CN Application Number'],['No KR or CN Application Number']
114196,US10981430,B2,20210420,US16213768,20181207,KR,['Jeong Seong-Bin'],['Seong-Bin'],['KR'],Roof-type air conditioner for vehicles and method of controlling the same,11,[],[],1,0,1,0,0,0,2022,"['KR20190131368A/en', 'CN110497771A/en']","[['정성빈'], ['郑成斌']]"
114208,US10981442,B2,20210420,US15949926,20180410,KR,"['Eo Soon Ki', 'Son Woo Churl', 'Kwon Sun Sung', 'Hwang Seong Wook']","['Soon Ki', 'Woo Churl', 'Sun Sung', 'Seong Wook']","['KR', 'KR', 'KR', 'KR']",Multi-stage dual clutch transmission for hybrid vehicle,8,[],[],4,0,4,0,0,0,2022,"['KR20190065668A/en', 'CN109869449A/en']","[['어순기', '손우철', '권순성', '황성욱'], ['鱼顺基', '孙宇哲', '权纯星', '黄圣旭']]"
114214,USD0916484,S1,20210420,US29694692,20190612,US,['Yang Weihong'],['Weihong'],['CN'],Packing box for trash bag,1,['Wang Timothy T.'],['Timothy T.'],0,1,1,1,0,1,2022,['No KR or CN Application Number'],['No KR or CN Application Number']
114221,US10981454,B2,20210420,US16064196,20170728,KR,"['Choi Mi-Geum', 'Mun Jeong-O', 'Lee Yoon-Koo', 'Kang Dal-Mo']","['Mi-Geum', 'Jeong-O', 'Yoon-Koo', 'Dal-Mo']","['KR', 'KR', 'KR', 'KR']","Battery module, battery pack including battery module, and vehicle including battery pack",14,[],[],4,0,4,0,0,0,2022,"['KR102102927B1/en', 'CN108463902B/en']","[['최미금', '문정오', '이윤구', '강달모'], ['崔渼金', '文祯晤', '李润九', '姜达模']]"
114226,US10981458,B2,20210420,US15992276,20180530,US,['Xu Limin'],['Limin'],['CN'],Homopolar DC electromagnetic transmission and application system thereof,8,[],[],0,1,1,0,0,0,2022,['No KR or CN Application Number'],['No KR or CN Application Number']
114231,USD0916907,S1,20210420,US29687650,20190415,KR,"['Kim Young Sun', 'Yuk Hyun Soo', 'Kwon Heui Jin', 'Lee Hae In']","['Young Sun', 'Hyun Soo', 'Heui Jin', 'Hae In']","['KR', 'KR', 'KR', 'KR']",Display screen or portion thereof with icon,1,[],[],3,1,4,0,0,0,2022,['No KR or CN Application Number'],['No KR or CN Application Number']
114249,US10981476,B2,20210420,US16509014,20190711,KR,"['Kim Do Hyung', 'Lim Ho Sub']","['Do Hyung', 'Ho Sub']","['KR', 'KR']",Ventilation apparatus for seat of vehicle and variable type ventilation seat using same,12,[],[],2,0,2,0,0,0,2022,"['KR102070024B1/en', 'CN110774954B/en']","[['김도형', '임호섭'], ['金度亨', '林虎燮']]"
114268,US10981492,B1,20210420,US16817377,20200312,KR,['Sung Jun Young'],['Jun Young'],['KR'],Apparatus and method for controlling beam pattern of head lamp for vehicle,14,[],[],1,0,1,0,0,0,2022,"['KR102245384B1/en', 'CN112572282A/en']","[['성준영'], ['成埈永']]"
114273,USD0916913,S1,20210420,US29687655,20190415,KR,"['Kim Young Sun', 'Yuk Hyun Soo', 'Kwon Heui Jin', 'Lee Hae In']","['Young Sun', 'Hyun Soo', 'Heui Jin', 'Hae In']","['KR', 'KR', 'KR', 'KR']",Display screen or portion thereof with icon,1,[],[],3,1,4,0,0,0,2022,['No KR or CN Application Number'],['No KR or CN Application Number']
114274,US10981497,B2,20210420,US16705946,20191206,KR,"['Lee Eun Jeong', 'Baek Seung Woo', 'Choi Ban Suk', 'Shin Cheon Seop', 'Cha Jun Hyuk', 'Kim Moo Kwan']","['Eun Jeong', 'Seung Woo', 'Ban Suk', 'Cheon Seop', 'Jun Hyuk', 'Moo Kwan']","['KR', 'KR', 'KR', 'KR', 'KR', 'KR']",Control system of autonomous vehicle and control method thereof,9,[],[],4,2,6,0,0,0,2022,['KR20200064182A/en'],"[['이은정', '백승우', '최반석', '신천섭', '차준혁', '김무관']]"
114279,USD0916914,S1,20210420,US29687804,20190416,KR,"['Kim Young Sun', 'Lee Hae In']","['Young Sun', 'Hae In']","['KR', 'KR']",Display screen or portion thereof with icon,1,[],[],2,0,2,0,0,0,2022,['No KR or CN Application Number'],['No KR or CN Application Number']
114335,US10981553,B2,20210420,US16360301,20190321,KR,"['Kam Moo Chul', 'Park Soung Jun']","['Moo Chul', 'Soung Jun']","['KR', 'KR']",Pressure control valve for vehicle,11,[],[],1,1,2,0,0,0,2022,"['KR102440010B1/en', 'CN110293947B/en']","[['감무철', '박성준'], ['甘武澈', '朴成俊']]"
114337,US10981555,B2,20210420,US16206902,20181130,KR,"['Han Soo Lim', 'Myoung Han Seung', 'Han Ja Chun']","['Soo Lim', 'Han Seung', 'Ja Chun']","['KR', 'KR', 'KR']",Vehicle equipped with electric motor and parking control method therefor,18,[],[],2,1,3,0,0,0,2022,['KR20200016542A/en'],"[['한수림', '명한승', '한자천']]"
114341,US10981559,B2,20210420,US16209791,20181204,KR,['Kim YoungMin'],['YoungMin'],['KR'],Apparatus and method for starting engine of mild hybrid electric vehicle,9,[],[],0,1,1,0,0,0,2022,['KR20190072936A/en'],[['김영민']]
114343,US10981561,B2,20210420,US16372275,20190401,KR,['Suh Won Woo'],['Won Woo'],['KR'],Apparatus and method for controlling hybrid electric vehicle,16,['Corless Peter F.'],['Peter F.'],1,0,1,1,0,1,2022,"['KR20200061084A/en', 'CN111216704A/en']","[['서원우'], ['徐沅于']]"
114375,USD0916487,S1,20210420,US29728834,20200321,US,['Zheng Yongge'],['Yongge'],['CN'],Portable wipes heater,1,[],[],0,1,1,0,0,0,2022,['No KR or CN Application Number'],['No KR or CN Application Number']
114377,US10981590,B2,20210420,US16935708,20200722,KR,"['Kim Young-Kwang', 'Jung Duck-Moo', 'Choi Min Young', 'Jung Se-Hun', 'Park Moo Young', 'Moon Hwan Gong', 'Jung Jae Won', 'Son Ho Cheol', 'Jeon Cheol']","['Young-Kwang', 'Duck-Moo', 'Min Young', 'Se-Hun', 'Moo Young', 'Hwan Gong', 'Jae Won', 'Ho Cheol', 'Cheol']","['KR', 'KR', 'KR', 'KR', 'KR', 'KR', 'KR', 'KR', 'KR']",Steering column assembly,13,[],[],8,1,9,0,0,0,2022,"['KR102077177B1/en', 'CN111819126B/en']","[['김영광', '정덕무', '최민영', '정세훈', '박무영', '문환공', '정재원', '손호철', '전철'], ['金英光', '郑德务', '崔敏泳', '郑世勋', '朴武永', '文焕珙', '郑在元', '孙皓哲', '田喆']]"
114392,US10981604,B2,20210420,US16594627,20191007,KR,"['Lee Sun Ju', 'Kim Hyun Sik']","['Sun Ju', 'Hyun Sik']","['KR', 'KR']",Vehicle bulkhead structure,17,[],[],2,0,2,0,0,0,2022,"['KR20200095933A/en', 'CN111516616A/en']","[['이선주', '김현식'], ['李善珠', '金贤植']]"
114414,USD0916488,S1,20210420,US29705915,20190917,US,['Peng Yuting'],['Yuting'],['CN'],Paper towel holder,1,[],[],0,1,1,0,0,0,2022,['No KR or CN Application Number'],['No KR or CN Application Number']
114475,USD0916925,S1,20210420,US29688118,20190418,KR,"['Park Yerin', 'Kwak Jiyeon', 'Lee Soojung']","['Yerin', 'Jiyeon', 'Soojung']","['KR', 'KR', 'KR']",Display screen or portion thereof with animated graphical user interface,1,[],[],0,3,3,0,0,0,2022,['No KR or CN Application Number'],['No KR or CN Application Number']
114484,USD0916926,S1,20210420,US29688126,20190418,KR,"['Park Yerin', 'Kwak Jiyeon', 'Lee Soojung']","['Yerin', 'Jiyeon', 'Soojung']","['KR', 'KR', 'KR']",Display screen or portion thereof with animated graphical user interface,1,[],[],0,3,3,0,0,0,2022,['No KR or CN Application Number'],['No KR or CN Application Number']
114485,USD0916490,S1,20210420,US29744559,20200729,US,['Tu Silian'],['Silian'],['CN'],Towel ring,1,[],[],1,0,1,0,0,0,2022,['No KR or CN Application Number'],['No KR or CN Application Number']
114488,USD0916927,S1,20210420,US29693017,20190530,KR,"['Park Yerin', 'Kwak Jiyeon', 'Lee Soojung']","['Yerin', 'Jiyeon', 'Soojung']","['KR', 'KR', 'KR']",Display screen or portion thereof with animated graphical user interface,1,[],[],0,3,3,0,0,0,2022,['No KR or CN Application Number'],['No KR or CN Application Number']
114490,USD0916928,S1,20210420,US29693020,20190530,KR,"['Park Yerin', 'Kwak Jiyeon', 'Lee Soojung']","['Yerin', 'Jiyeon', 'Soojung']","['KR', 'KR', 'KR']",Display screen or portion thereof with animated graphical user interface,1,[],[],0,3,3,0,0,0,2022,['No KR or CN Application Number'],['No KR or CN Application Number']
114500,US10981702,B2,20210420,US16737898,20200108,CN,"['Yan Debin', 'Li Shenzhou', 'Ouyang Jing']","['Debin', 'Shenzhou', 'Jing']","['CN', 'CN', 'CN']",Drip hose,9,['Vogelbacker Mark T.'],['Mark T.'],2,1,3,1,0,1,2022,['CN208264912U/en'],"[['严德斌', '李神州', '欧阳静']]"
114521,US10981721,B2,20210420,US15780869,20171114,CN,"['Ren Yan', 'Wang Zifeng', 'Cao Lei']","['Yan', 'Zifeng', 'Lei']","['CN', 'CN', 'CN']",Storage device and storage bag,18,[],[],3,0,3,0,0,0,2022,['CN206871754U/en'],"[['任妍', '王子锋', '曹磊']]"
114525,USD0916933,S1,20210420,US29746693,20200817,CN,['Sun Ning'],['Ning'],['CN'],Pump,1,[],[],1,0,1,0,0,0,2022,['No KR or CN Application Number'],['No KR or CN Application Number']
114529,USD0916491,S1,20210420,US29751302,20200921,US,['Chen Shaobo'],['Shaobo'],['CN'],Paper holder,1,['Loginov William A.'],['William A.'],0,1,1,1,0,1,2022,['No KR or CN Application Number'],['No KR or CN Application Number']
114531,USD0916934,S1,20210420,US29764598,20201231,US,['Sun Ning'],['Ning'],['CN'],Pump,1,[],[],1,0,1,0,0,0,2022,['No KR or CN Application Number'],['No KR or CN Application Number']
114575,US10981767,B1,20210420,US16980306,20191130,CN,['Luo Gongping'],['Gongping'],['CN'],Edge-breaking can opener,6,[],[],0,1,1,0,0,0,2022,['No KR or CN Application Number'],['No KR or CN Application Number']
114577,USD0916940,S1,20210420,US29684640,20190322,US,"['Wang Zhen', 'Liang Bo']","['Zhen', 'Bo']","['CN', 'CN']",Robot vehicle,1,[],[],2,0,2,0,0,0,2022,['No KR or CN Application Number'],['No KR or CN Application Number']
114584,US10981773,B2,20210420,US16506948,20190709,US,"['Biegler Steven Patrick', 'Brown Blaise Ritter', 'Harms Ronald Robert', 'Jin Boyoung', 'Steffensmeier Nicholaus Gerard', 'Van Haaften Brian Joseph']","['Steven Patrick', 'Blaise Ritter', 'Ronald Robert', 'Boyoung', 'Nicholaus Gerard', 'Brian Joseph']","['US', 'US', 'US', 'KR', 'US', 'US']",Communion cup filler apparatus and method,15,['Ellingson David I.'],['David I.'],5,1,6,1,0,1,2022,['No KR or CN Application Number'],['No KR or CN Application Number']
114605,US10981790,B2,20210420,US16303427,20171120,KR,"['Lee Mi Jin', 'Kwon Won Jong', 'Jun Gwang Hoon', 'Byeon Ji Yeon', 'Lee Yu Ra']","['Mi Jin', 'Won Jong', 'Gwang Hoon', 'Ji Yeon', 'Yu Ra']","['KR', 'KR', 'KR', 'KR', 'KR']",Method for preparing functionalized graphene,7,[],[],4,1,5,0,0,0,2022,"['KR102178358B1/en', 'CN109311675B/en']","[['이미진', '권원종', '전광훈', '변지연', '이유라'], ['李美真', '权元钟', '全广训', '卞芝渊', '李侑拉']]"
114614,US10981797,B2,20210420,US16993479,20200814,KR,"['Choi Jungkyu', 'Lee Kwan Young', 'Jang Eun-Hee']","['Jungkyu', 'Kwan Young', 'Eun-Hee']","['KR', 'KR', 'KR']",Method of preparing zeolite nanosheet via simple calcination process and zeolite nanosheet particle prepared thereby,11,[],[],2,1,3,0,0,0,2022,['KR102267465B1/en'],"[['최정규', '이관영', '장은희']]"
114615,US10981798,B2,20210420,US15770495,20170518,CN,"['Zhu Binyuan', 'Yu Hao', 'Peng Fuming', 'Zeng Xiong']","['Binyuan', 'Hao', 'Fuming', 'Xiong']","['CN', 'CN', 'CN', 'CN']",Method and system for rapidly preparing lithium carbonate or concentrated brine using high-temperature steam,9,"['Feigin, Esq. Michael J.']",['Michael J.'],2,2,4,1,0,1,2022,['CN105836768B/en'],"[['朱彬元', '余昊', '彭福明', '曾雄']]"
114617,USD0916949,S1,20210420,US29729860,20200331,US,['Wang Guoyi'],['Guoyi'],['CN'],Eyeglasses nose pad,1,[],[],0,1,1,0,0,0,2022,['No KR or CN Application Number'],['No KR or CN Application Number']
