publication_id,country,english_names,english_first_names,inventor_country,worldwide_application,original_names,year,english_gender,chinese_gender,chinese_gender_prob
US10575065,CN,Chen Yingchuan,Yingchuan,CN,CN104811827A/en,陈颖川,2020,unknown,M,0.5512850482003346
US10575065,CN,Ding Yi,Yi,CN,CN104811827A/en,丁毅,2020,andy,M,0.9418850724401757
US10575065,CN,Zhang Xiaoqu,Xiaoqu,CN,CN104811827A/en,张晓渠,2020,unknown,M,0.9133475783175125
US10575074,US,Yin Jian,Jian,CN,CN107710699B/en,尹建,2020,andy,M,0.8373118044948724
US10575074,US,Wang Wei,Wei,CN,CN107710699B/en,王伟,2020,andy,M,0.8969536238964302
US10575074,US,Li Peng,Peng,CN,CN107710699B/en,李鹏,2020,andy,M,0.9825391051291379
US10575074,US,Liu Fuxue,Fuxue,CN,CN107710699B/en,刘福学,2020,unknown,M,0.9739299325114051
US10575077,CN,Yang Fan,Fan,CN,CN105959887B/en,杨帆,2020,andy,M,0.6923214285714286
US10575077,CN,Miao Qing,Qing,CN,CN105959887B/en,苗青,2020,andy,F,0.5532654006484484
US10575080,HK,Dowding-Young Bradley,Bradley,CN,CN110049392B/en,百利-杜定杨,2020,male,M,0.5550650312198304
US10575091,CN,Yuan Bin,Bin,CN,CN105721710A/en,袁斌,2020,andy,M,0.9883287094613987
US10575096,CN,Wang Lelin,Lelin,CN,CN107026934B/en,王乐临,2020,unknown,M,0.8765823654512557
US10575129,CN,Yang Qingguo,Qingguo,CN,CN109246617B/en,杨庆国,2020,unknown,M,0.9743076129347246
US10575163,US,Zeng Qinghai,Qinghai,CN,CN110493767A/en,曾清海,2020,unknown,M,0.7117425319747994
US10575169,CN,Wang Zhengxiang,Zhengxiang,CN,CN106254302B/en,王健,2020,unknown,M,0.9145353253988352
US10575169,CN,Wang Jian,Jian,CN,CN106254302B/en,朱海峰,2020,andy,M,0.9761497639078102
US10575169,CN,Zhu Haifeng,Haifeng,CN,CN106254302B/en,王正翔,2020,unknown,M,0.995453937062341
US10575175,CN,Liu Jia,Jia,CN,CN104540133B/en,刘嘉,2020,andy,M,0.5583882187523126
US10575178,CN,Zhang Zhiyuan,Zhiyuan,CN,CN106878933B/en,张志远,2020,unknown,M,0.9801575343310339
US10575178,CN,Zheng Xinmiao,Xinmiao,CN,CN106878933B/en,郑鑫淼,2020,unknown,M,0.8213042402357814
US10575178,CN,Zeng Huating,Huating,CN,CN106878933B/en,曾华艇,2020,unknown,M,0.6882485376797576
US10575184,CN,Gou Wei,Wei,CN,CN105162562B/en,苟伟,2020,andy,M,0.8969536238964302
US10575184,CN,Dai Bo,Bo,CN,CN105162562B/en,戴博,2020,male,M,0.8998158847057329
US10575184,CN,Zhao Yajun,Yajun,CN,CN105162562B/en,赵亚军,2020,unknown,M,0.890964726561336
US10575184,CN,Lu Zhaohua,Zhaohua,CN,CN105162562B/en,鲁照华,2020,unknown,M,0.8839098905251542
US10575202,US,Song Xinghua,Xinghua,CN,CN105706481A/en,宋兴华,2020,unknown,M,0.9207289437295748
US10575202,US,Li Shaohua,Shaohua,CN,CN105706481A/en,李韶华,2020,unknown,M,0.5934781105033407
US10575202,US,Guo Zhiheng,Zhiheng,CN,CN105706481A/en,郭志恒,2020,unknown,M,0.9917463155541897
US10575202,US,Fan Rui,Rui,CN,CN105706481A/en,范锐,2020,male,M,0.8980392156862745
US10575202,US,Liu Jinhua,Jinhua,CN,CN105706481A/en,刘进华,2020,unknown,M,0.9548133321543604
US10575207,WO,Chong Weiwei,Weiwei,CN,CN109076320B/en,崇卫微,2020,unknown,F,0.9230388801571284
US10575207,WO,Wu Xiaobo,Xiaobo,CN,CN109076320B/en,吴晓波,2020,unknown,M,0.7977179409471876
US10575209,CN,Jiang Yi,Yi,CN,CN106131888B/en,姜怡,2020,andy,F,0.8808107840222025
US10575209,CN,Quan Wei,Wei,CN,CN106131888B/en,权威,2020,andy,M,0.9725648124842688
US10575209,CN,Song Weiwei,Weiwei,CN,CN106131888B/en,宋巍巍,2020,unknown,M,0.5234432467965972
US10575219,US,Chong Weiwei,Weiwei,CN,CN107211329B/en,崇卫微,2020,unknown,F,0.9230388801571284
US10575219,US,Wu Xiaobo,Xiaobo,CN,CN107211329B/en,吴晓波,2020,unknown,M,0.7977179409471876
US10575221,US,Li Mingchao,Mingchao,CN,CN108419280B/en,李明超,2020,unknown,M,0.956464695233474
US10575221,US,Xiong Xin,Xin,CN,CN108419280B/en,熊新,2020,andy,M,0.789679318043434
US10575221,US,Cao Zhenzhen,Zhenzhen,CN,CN108419280B/en,曹振臻,2020,unknown,M,0.9749570925424972
US10575225,CN,Lu Yang,Yang,CN,CN107820263B/en,路杨,2020,andy,M,0.6658049353701527
US10575225,CN,Sun Lixin,Lixin,CN,CN107820263B/en,孙立新,2020,unknown,M,0.9215406150587225
US10575225,CN,Ding Yingzhe,Yingzhe,CN,CN107820263B/en,丁颖哲,2020,unknown,F,0.7182408116066455
US10575236,US,Decarreau Guillaume,Guillaume,CN,CN110381478B/en,G·德卡雷奥,2020,male,M,0.5519094372131061
US10575241,US,Pang Gaokun,Gaokun,CN,CN108370548B/en,庞高昆,2020,unknown,M,0.9967089737577736
US10575241,US,Fang Ping,Ping,CN,CN108370548B/en,方平,2020,andy,M,0.7496350956860202
US10575251,CN,Cao Yongzhao,Yongzhao,CN,CN106470457B/en,曹永照,2020,unknown,M,0.9712820771466844
US10575251,CN,Guo Fangfu,Fangfu,CN,CN106470457B/en,郭房富,2020,unknown,M,0.9953615464041403
US10575251,CN,Gu Lei,Lei,CN,CN106470457B/en,古磊,2020,andy,M,0.9695692883895131
US10575251,CN,Zhang Chi,Chi,CN,CN106470457B/en,张弛,2020,andy,M,0.8822222222222221
US10575266,US,Zhu Yajun,Yajun,CN,CN106576256B/en,朱亚军,2020,unknown,M,0.890964726561336
US10575266,US,Zhang Yunfei,Yunfei,CN,CN106576256B/en,张云飞,2020,unknown,M,0.6045584239227343
US10575266,US,Cao Yiqing,Yiqing,CN,CN106576256B/en,曹一卿,2020,unknown,M,0.7018747926965881
US10575266,US,Zhang Chenlu,Chenlu,CN,CN106576256B/en,张晨璐,2020,unknown,F,0.9616473020572576
US10575281,CN,Zhang Wen,Wen,CN,CN106211334B/en,张雯,2020,andy,F,0.9915406865687934
US10575281,CN,Xia Shuqiang,Shuqiang,CN,CN106211334B/en,夏树强,2020,unknown,M,0.9997439542429897
US10575281,CN,Dai Bo,Bo,CN,CN106211334B/en,戴博,2020,male,M,0.8998158847057329
US10575281,CN,Shi Jing,Jing,CN,CN106211334B/en,石靖,2020,andy,M,0.5257117305112535
US10575283,US,Tang Hai,Hai,CN,CN108702205A/en,唐海,2020,andy,M,0.7311470164773636
US10575288,US,Quan Wei,Wei,CN,CN107113753A/en,权威,2020,andy,M,0.9725648124842688
US10575288,US,Zhang Jian,Jian,CN,CN107113753A/en,张戬,2020,andy,M,0.8735632183908046
US10575288,US,Li Bingzhao,Bingzhao,CN,CN107113753A/en,李秉肇,2020,unknown,M,0.9954771877948547
US10575288,US,Tang Xun,Xun,CN,CN107113753A/en,唐珣,2020,andy,M,0.4626865671641791
US10575288,US,Yang Xiaodong,Xiaodong,CN,CN107113753A/en,杨晓东,2020,unknown,M,0.8513065209931547
US10575288,US,Miao Jinhua,Jinhua,CN,CN107113753A/en,苗金华,2020,unknown,M,0.6271761961072597
US10575292,CN,Liu Kunpeng,Kunpeng,CN,CN109245873B/en,刘鹍鹏,2020,unknown,M,0.9401648703265911
US10575292,CN,Li Chaojun,Chaojun,CN,CN109245873B/en,李超君,2020,unknown,M,0.7030881907820731
US10575292,CN,Wu Qiang,Qiang,CN,CN109245873B/en,吴强,2020,andy,M,0.9988256478509356
US10575293,US,Sun Weijun,Weijun,CN,CN108418668A/en,孙卫军,2020,unknown,M,0.9791159265525876
US10575297,US,Wang Lilei,Lilei,CN,CN108476434B/en,王立磊,2020,unknown,M,0.9870155010775238
US10575298,KR,Wang Ping,Ping,CN,CN103634924B/en,王平,2020,andy,M,0.7496350956860202
US10575300,CN,Liu Xiaodong,Xiaodong,CN,CN103957566B/en,刘晓东,2020,unknown,M,0.8513065209931547
US10575300,CN,Jiang Ying,Ying,CN,CN103957566B/en,姜颖,2020,andy,F,0.9282084690553747
US10575300,CN,Wang Xiaopeng,Xiaopeng,CN,CN103957566B/en,王晓鹏,2020,unknown,M,0.9630143687549861
US10575301,CN,Li Ming,Ming,CN,CN105007612A/en,李明,2020,andy,M,0.84700546234881
US10575301,CN,Guo Yang,Yang,CN,CN105007612A/en,郭阳,2020,andy,M,0.799294341158909
US10575301,CN,Liu Jing,Jing,CN,CN105007612A/en,刘静,2020,andy,F,0.9624407913067707
US10575301,CN,Wang Xinbing,Xinbing,CN,CN105007612A/en,王新兵,2020,unknown,M,0.9964256049348734
US10575301,CN,Yuan Bin,Bin,CN,CN105007612A/en,袁斌,2020,andy,M,0.9883287094613987
US10575308,US,Wei Dongdong,Dongdong,CN,CN107211402B/en,魏冬冬,2020,unknown,F,0.6105890227595294
US10575308,US,Zhang Yi,Yi,CN,CN107211402B/en,张屹,2020,andy,M,0.9201680672268907
US10575308,US,Tang Hao,Hao,CN,CN107211402B/en,唐浩,2020,andy,M,0.9801273180182674
US10575308,US,Tang Zhenfei,Zhenfei,CN,CN107211402B/en,唐臻飞,2020,unknown,M,0.9103294887936347
US10575313,US,Li Shaohua,Shaohua,CN,CN105453655B/en,李韶华,2020,unknown,M,0.5934781105033407
US10575313,US,Song Xinghua,Xinghua,CN,CN105453655B/en,宋兴华,2020,unknown,M,0.9207289437295748
US10575313,US,Wang Jianfeng,Jianfeng,CN,CN105453655B/en,汪剑锋,2020,unknown,M,0.9971864282958803
US10575313,US,Zhang Haochuan,Haochuan,CN,CN105453655B/en,张浩川,2020,unknown,M,0.9988230465172466
US10575313,US,Zhang Zhan,Zhan,CN,CN105453655B/en,张战,2020,male,M,0.9611260053619304
US10575313,US,Zhang Zhang,Zhang,CN,CN105453655B/en,张璋,2020,andy,M,0.9421894218942191
US10575313,US,Zhao Zhenshan,Zhenshan,CN,CN105453655B/en,赵振山,2020,unknown,M,0.9985378481217121
US10575320,US,Miao Jinhua,Jinhua,CN,CN106171032B/en,苗金华,2020,unknown,M,0.6271761961072597
US10575320,US,Quan Wei,Wei,CN,CN106171032B/en,权威,2020,andy,M,0.9725648124842688
US10575320,US,Zhang Jian,Jian,CN,CN106171032B/en,张戬,2020,andy,M,0.8735632183908046
US10575320,US,Li Bingzhao,Bingzhao,CN,CN106171032B/en,李秉肇,2020,unknown,M,0.9954771877948547
US10575324,US,Xu Hao,Hao,CN,CN109891789A/en,H·徐,2020,andy,Undefined,0.97955739498499
US10575326,US,Zhang Jinfang,Jinfang,CN,CN107079423B/en,张锦芳,2020,unknown,F,0.9389538298033226
US10575327,US,Lei Haipeng,Haipeng,CN,CN108293244B/en,雷海鹏,2020,unknown,M,0.9910249723681032
US10575327,US,Shen Zukang,Zukang,CN,CN108293244B/en,沈祖康,2020,unknown,M,0.9949641274288652
US10575327,US,Yu Xiaodong,Xiaodong,CN,CN108293244B/en,喻晓冬,2020,unknown,F,0.6826647172729791
US10575329,US,Zhang Jiayin,Jiayin,CN,CN109906590B/en,张佳胤,2020,unknown,M,0.8319965136081592
US10575343,US,Liu Jing,Jing,CN,CN105874872B/en,刘菁,2020,andy,F,0.9844091903719913
US10575343,US,Zeng Qinghai,Qinghai,CN,CN105874872B/en,曾清海,2020,unknown,M,0.7117425319747994
US10575351,US,Wang Lilei,Lilei,CN,CN110602793A/en,王立磊,2020,unknown,M,0.9870155010775238
US10575359,CN,Tang Hai,Hai,CN,CN106714270B/en,唐海,2020,andy,M,0.7311470164773636
US10575359,CN,Zeng Yuanqing,Yuanqing,CN,CN106714270B/en,曾元清,2020,unknown,M,0.8609234179949018
US10575365,US,Li Yongcui,Yongcui,CN,CN108432336B/en,李永翠,2020,unknown,F,0.9953097625720989
US10575365,US,Ni Hui,Hui,CN,CN108432336B/en,倪慧,2020,andy,F,0.9068868926881097
US10575406,CN,Shen Fu-Yun,Fu-Yun,CN,CN110859029B/en,沈芾云,2020,andy,Undefined,0.858615774964481
US10575409,CN,Hou Yongkang,Yongkang,CN,CN105228351B/en,侯永康,2020,unknown,M,0.9912342044363167
US10575409,CN,Yang Jianlei,Jianlei,CN,CN105228351B/en,杨建磊,2020,unknown,M,0.9853827785206567
US10575416,CN,Li Bingfeng,Bingfeng,CN,CN107170377A/en,李炳锋,2020,unknown,M,0.9994337973857786
US10575416,CN,Wang Cheng,Cheng,CN,CN107170377A/en,王成,2020,andy,M,0.9430349676928924
US10575426,CN,Gassner Christian,Christian,CN,CN207399665U/en,克里斯汀·伽斯纳,2020,male,Undefined,0.9645486622765599
US10575435,CN,Zhai Haifang,Haifang,CN,CN110060711B/en,翟海防,2020,unknown,M,0.9655932437821055
US10575435,CN,Wu Hendry Xiaoping,Hendry Xiaoping,CN,CN110060711B/en,吴晓平,2020,unknown,M,0.5633048055530685
US10575435,CN,Zhou Yujie,Yujie,CN,CN110060711B/en,周玉杰,2020,unknown,M,0.7195738764168879
US10575435,CN,Dong David,David,CN,CN110060711B/en,董玮,2020,male,M,0.5225003617421502
US10575439,CN,Wu Shengmei,Shengmei,CN,CN106255389B/en,吴圣美,2020,unknown,F,0.7893439837546513
US10575439,CN,Wu Kaijun,Kaijun,CN,CN106255389B/en,巫开俊,2020,unknown,M,0.9541721336484442
US10568638,CN,Sun Donghui,Donghui,CN,CN206026424U/en,孙东辉,2020,unknown,M,0.9881204200255042
US10568638,CN,Shi Xunjun,Xunjun,CN,CN206026424U/en,石训军,2020,unknown,M,0.9973014790092015
US10568638,CN,Huang Wei,Wei,CN,CN206026424U/en,黄伟,2020,andy,M,0.8969536238964302
US10568638,CN,Liang Xijie,Xijie,CN,CN206026424U/en,梁锡杰,2020,unknown,M,0.9659765844421584
US10568660,CN,Zhou Xing,Xing,CN,CN105662545B/en,周星,2020,andy,M,0.7949894142554692
US10568687,US,Xu Lisa X.,Lisa X.,CN,CN105877910B/en,刘刚军,2020,unknown,M,0.9999129040156101
US10568687,US,Zhang Aili,Aili,CN,CN105877910B/en,李佳纹,2020,female,F,0.936002539600265
US10568725,US,Sedic Filip,Filip,CN,CN105828747B/en,菲利普·塞迪奇,2020,male,M,0.7245346263757604
US10568782,US,Morimoto Koichi,Koichi,CN,CN106604709B/en,森本广一,2020,male,M,0.9934111901578427
US10568782,US,Tong Ling,Ling,CN,CN106604709B/en,同玲,2020,andy,F,0.9985177342509264
US10568782,US,Cheng Chunmin,Chunmin,CN,CN106604709B/en,程淳民,2020,unknown,M,0.99522114335073
US10568843,US,Xu Xinde,Xinde,CN,CN108430461B/en,许新德,2020,unknown,M,0.9686214583401662
US10568843,US,Zhou Di,Di,CN,CN108430461B/en,周迪,2020,female,M,0.5397727272727273
US10568843,US,Zhang Lihua,Lihua,CN,CN108430461B/en,张莉华,2020,unknown,F,0.9978946291166029
US10568843,US,Shao Bin,Bin,CN,CN108430461B/en,邵斌,2020,andy,M,0.9883287094613987
US10568877,CN,Shao Changlun,Changlun,CN,CN106496203B/en,邵长伦,2020,unknown,M,0.9860481458271444
US10568877,CN,Wang Changyun,Changyun,CN,CN106496203B/en,王长云,2020,unknown,M,0.7845624681346639
US10568877,CN,Xu Rufang,Rufang,CN,CN106496203B/en,胥汝芳,2020,unknown,F,0.9624379612949724
US10568877,CN,Guan Feifei,Feifei,CN,CN106496203B/en,管菲菲,2020,unknown,F,0.9997994154488203
US10568877,CN,Wei Meiyan,Meiyan,CN,CN106496203B/en,魏美燕,2020,unknown,F,0.9967583328566749
US10568890,CN,Lu Wudang,Wudang,CN,CN102600073B/en,卢伍党,2020,unknown,M,0.9740811966111792
US10568890,CN,Yu Weiping,Weiping,CN,CN102600073B/en,余惟平,2020,unknown,M,0.90968396383095
US10568890,CN,Chen Tao,Tao,CN,CN102600073B/en,陈涛,2020,andy,M,0.9789707642332025
US10568890,CN,Cai Rui,Rui,CN,CN102600073B/en,蔡睿,2020,male,M,0.6372919818456882
US10568919,CN,Chen Zehua,Zehua,CN,CN105343184A/en,陈则华,2020,unknown,M,0.9349458741215894
US10568919,CN,Ning Jialing,Jialing,CN,CN105343184A/en,宁嘉玲,2020,unknown,F,0.9984423831980569
US10568919,CN,Ma Chung Wah,Chung Wah,CN,CN105343184A/en,马忠华,2020,unknown,M,0.9387116719248664
US10568919,CN,Yang Yiting,Yiting,CN,CN105343184A/en,杨宜婷,2020,unknown,F,0.999184095123979
US10568919,CN,Ma Fang,Fang,CN,CN105343184A/en,马方,2020,andy,M,0.727991127131568
US10568938,US,Gao Min,Min,CN,CN114558110A/en,高敏,2020,andy,F,0.6382878398910253
US10568947,WO,Wei Lai,Lai,CN,CN107109420A/en,魏来,2020,andy,M,0.948326639892905
US10568947,WO,Wu Qilong,Qilong,CN,CN107109420A/en,吴期隆,2020,unknown,M,0.9975735511366395
US10568947,WO,Yang Qiumei,Qiumei,CN,CN107109420A/en,杨秋梅,2020,unknown,F,0.9981150688550577
US10568947,WO,Zhang Jiquan,Jiquan,CN,CN107109420A/en,张继全,2020,unknown,M,0.9896885366790057
US10569101,CN,Wu Jiefei,Jiefei,CN,CN105233421B/en,吴捷飞,2020,unknown,M,0.6724340703592461
US10569103,CN,Yao Jonathan Yi,Jonathan Yi,CN,CN104759032B/en,姚毅,2020,unknown,M,0.9418850724401757
US10569137,CN,Li Yao-Jun,Yao-Jun,CN,CN106227272A/en,李曜君,2020,andy,M,0.8830124976146405
US10569169,CN,Li Jun,Jun,CN,CN104796448B/en,李军,2020,mostly_male,M,0.9476945244956773
US10569169,CN,Zhuo Zhiyong,Zhiyong,CN,CN104796448B/en,卓志勇,2020,unknown,M,0.9983197844323545
US10569169,CN,Mou Yiju,Yiju,CN,CN104796448B/en,牟义举,2020,unknown,M,0.9988873568709759
US10569169,CN,Gong Zhuo,Zhuo,CN,CN104796448B/en,龚卓,2020,andy,M,0.631653487548684
US10569169,CN,Shang Liang,Liang,CN,CN104796448B/en,商亮,2020,andy,M,0.9936891054030115
US10569250,CN,Liu Ruiping,Ruiping,CN,CN105381780B/en,刘锐平,2020,unknown,M,0.953199876967954
US10569250,CN,Qi Zenglu,Zenglu,CN,CN105381780B/en,齐增禄,2020,unknown,M,0.9984977140067564
US10569250,CN,Lan Huachun,Huachun,CN,CN105381780B/en,兰华春,2020,unknown,M,0.48515867429225146
US10569250,CN,Zhu Lijun,Lijun,CN,CN105381780B/en,朱利军,2020,unknown,M,0.9352257371751177
US10569250,CN,Liu Huijuan,Huijuan,CN,CN105381780B/en,刘会娟,2020,unknown,F,0.9995825816344982
US10569250,CN,Qu Jiuhui,Jiuhui,CN,CN105381780B/en,曲久辉,2020,unknown,M,0.9770835276524411
US10569275,CN,Zhu Xiande,Xiande,CN,CN204602307U/en,朱先德,2020,unknown,M,0.9767100549030292
US10569275,CN,Zhong Long,Long,CN,CN204602307U/en,钟龙,2020,mostly_male,M,0.9749782419495213
US10569315,CN,Lin Zhang,Zhang,CN,CN106048239B/en,林璋,2020,andy,M,0.9421894218942191
US10569315,CN,Liu Weizhen,Weizhen,CN,CN106048239B/en,刘炜珍,2020,unknown,F,0.9325404242534135
US10569315,CN,Liu Xueming,Xueming,CN,CN106048239B/en,刘学明,2020,unknown,M,0.949366456571903
US10569315,CN,Rong Wencong,Wencong,CN,CN106048239B/en,荣文聪,2020,unknown,M,0.7357837893876955
US10569322,CN,Li Rui,Rui,CN,CN105750395A/en,李�瑞,2020,male,Undefined,0.4459587082967329
US10569335,CN,Liu Minghua,Minghua,CN,CN108274023A/en,刘鸣华,2020,unknown,M,0.727290414122898
US10569335,CN,Zhou Yingjun,Yingjun,CN,CN108274023A/en,周英俊,2020,unknown,F,0.6180715064890749
US10569335,CN,Liu Weidong,Weidong,CN,CN108274023A/en,刘伟东,2020,unknown,M,0.9861622144222967
US10569335,CN,Liu Xiao,Xiao,CN,CN108274023A/en,刘啸,2020,andy,M,0.9722753346080306
US10569335,CN,Huang Xiaoguang,Xiaoguang,CN,CN108274023A/en,黄晓光,2020,unknown,M,0.8589977750284076
US10569335,CN,Guo Jiandong,Jiandong,CN,CN108274023A/en,郭建东,2020,unknown,M,0.9730083846806832
US10569335,CN,Liu Huiying,Huiying,CN,CN108274023A/en,刘会莹,2020,unknown,F,0.9942095891186574
US10569335,CN,Lu Yuexin,Yuexin,CN,CN108274023A/en,鲁月新,2020,unknown,F,0.6426081507970115
US10569335,CN,Yu Zhiyuan,Zhiyuan,CN,CN108274023A/en,于志远,2020,unknown,M,0.9801575343310339
US10569335,CN,Zhou Ruixiao,Ruixiao,CN,CN108274023A/en,周瑞晓,2020,unknown,F,0.5150820959772775
US10569378,CN,Liu Huiying,Huiying,CN,CN107309442A/en,刘会莹,2020,unknown,F,0.9942095891186574
US10569378,CN,Lu Yuexin,Yuexin,CN,CN107309442A/en,鲁月新,2020,unknown,F,0.6426081507970115
US10569378,CN,Bi Xinyu,Xinyu,CN,CN107309442A/en,毕鑫宇,2020,unknown,M,0.9433287306595087
US10569427,US,Xiong Youjun,Youjun,CN,CN108087571B/en,胡启明,2020,unknown,M,0.9796116639351325
US10569440,CN,Liu Ping,Ping,CN,CN106863434B/en,刘平,2020,andy,M,0.7496350956860202
US10569440,CN,Hu Qingyu,Qingyu,CN,CN106863434B/en,胡庆玉,2020,unknown,M,0.6862121732967253
US10569458,US,Feng Ling,Ling,CN,CN108778670B/en,凌峰,2020,andy,M,0.9743643475831236
US10569529,CN,Chen Guangfei,Guangfei,CN,CN106864009B/en,陈广飞,2020,unknown,M,0.9606265925777663
US10569529,CN,Jiang Qingfeng,Qingfeng,CN,CN106864009B/en,姜清峰,2020,unknown,M,0.948003148677457
US10569529,CN,Liu Dagang,Dagang,CN,CN106864009B/en,刘大刚,2020,unknown,M,0.9998982750745898
US10569789,CN,Yu Jiangang,Jiangang,CN,CN105480236B/en,韩东伟,2020,unknown,M,0.9861622144222967
US10569789,CN,Zhang Shiying,Shiying,CN,CN105480236B/en,张世颖,2020,unknown,F,0.7317076059030001
US10569789,CN,Yin Li,Li,CN,CN105480236B/en,殷迅,2020,andy,M,0.9471598414795246
US10569789,CN,Han Dongwei,Dongwei,CN,CN105480236B/en,于建刚,2020,unknown,M,0.9996840013703784
US10569789,CN,Yin Xun,Xun,CN,CN105480236B/en,张忠,2020,andy,M,0.9433185038721371
US10569791,CN,Wang Xiaolong,Xiaolong,CN,CN104960541B/en,王晓龙,2020,unknown,M,0.9456234445732259
US10569817,CN,Lin Yan,Yan,CN,CN106428278B/en,林焰,2020,male,M,0.7449664429530201
US10569817,CN,Jiang Xiaoning,Xiaoning,CN,CN106428278B/en,蒋晓宁,2020,unknown,F,0.4566230052912754
US10569820,US,Zhu Lingyun,Lingyun,CN,CN107922025B/en,祝凌云,2020,unknown,F,0.5519075080643914
US10569860,CN,Tian Yu,Yu,CN,CN206407107U/en,田瑜,2020,andy,F,0.7490205116386265
US10569860,CN,Jiang Wenyan,Wenyan,CN,CN206407107U/en,江文彦,2020,unknown,M,0.7812886372535475
US10569873,CN,Chen Liang,Liang,CN,CN206502008U/en,陈亮,2020,andy,M,0.9936891054030115
US10569873,CN,Wang Feng,Feng,CN,CN206502008U/en,王�锋,2020,andy,M,0.9464334223973323
US10569873,CN,Tang Yaming,Yaming,CN,CN206502008U/en,唐亚明,2020,unknown,M,0.7216858441337117
US10569873,CN,Huang Wuyang,Wuyang,CN,CN206502008U/en,黄武扬,2020,unknown,M,0.9986534626770991
US10569873,CN,Yan Dongdong,Dongdong,CN,CN206502008U/en,闫东东,2020,unknown,M,0.9901481920097213
US10569874,CN,Zhang Pengfei,Pengfei,CN,CN104898699B/en,张鹏飞,2020,unknown,M,0.99311727246704
US10569874,CN,Cai Wei,Wei,CN,CN104898699B/en,蔡炜,2020,andy,M,0.8951075575861412
US10569874,CN,Xia Yongfeng,Yongfeng,CN,CN104898699B/en,夏勇峰,2020,unknown,M,0.9994691912261308
US10569874,CN,Ye Hualin,Hualin,CN,CN104898699B/en,叶华林,2020,unknown,M,0.7605119575700021
US10569943,CN,Li Ping,Ping,CN,CN204822503U/en,李萍,2020,andy,F,0.9975940653612243
US10570024,CN,Han Honggui,Honggui,CN,CN106295800B/en,韩红桂,2020,unknown,F,0.8510109555349483
US10570024,CN,Guo Yanan,Yanan,CN,CN106295800B/en,郭亚男,2020,unknown,F,0.6779622984700284
US10570024,CN,Qiao Junfei,Junfei,CN,CN106295800B/en,乔俊飞,2020,unknown,M,0.9176355973669474
US10570031,CN,Zhang Hongkai,Hongkai,CN,CN106007143A/en,张红凯,2020,unknown,M,0.6824658110052292
US10570111,CN,Li Hong,Hong,CN,CN106397388B/en,李弘�,2020,andy,M,0.7516725985493256
US10570111,CN,Zhang Quanxing,Quanxing,CN,CN106397388B/en,张全兴,2020,unknown,M,0.9953646112734258
US10570111,CN,Sheng Jiaye,Jiaye,CN,CN106397388B/en,盛家业,2020,unknown,M,0.9849220408290603
US10570111,CN,Cheng Na,Na,CN,CN106397388B/en,成娜,2020,andy,F,0.9995836802664445
US10570111,CN,Huang Wei,Wei,CN,CN106397388B/en,黄伟,2020,andy,M,0.8969536238964302
US10570111,CN,Jiang Wei,Wei,CN,CN106397388B/en,江伟,2020,andy,M,0.8969536238964302
US10570111,CN,Li Aimin,Aimin,CN,CN106397388B/en,李爱民,2020,unknown,M,0.9415917560089052
US10570132,CN,Qi Yuxin,Yuxin,CN,CN109678855B/en,戚聿新,2020,unknown,M,0.9460941346148674
US10570132,CN,Li Xinfa,Xinfa,CN,CN109678855B/en,李新发,2020,unknown,M,0.9900624615431034
US10570132,CN,Wang Baolin,Baolin,CN,CN109678855B/en,王保林,2020,unknown,M,0.9748217614820578
US10570132,CN,Qu Hu,Hu,CN,CN109678855B/en,屈虎,2020,andy,M,0.9980867346938777
US10570132,CN,Xu Xin,Xin,CN,CN109678855B/en,徐欣,2020,andy,F,0.715885010595338
US10570132,CN,Ju Lizhu,Lizhu,CN,CN109678855B/en,鞠立柱,2020,unknown,M,0.9985235770174982
US10570133,CN,Qi Yuxin,Yuxin,CN,CN109678856B/en,戚聿新,2020,unknown,M,0.9460941346148674
US10570133,CN,Li Xinfa,Xinfa,CN,CN109678856B/en,李新发,2020,unknown,M,0.9900624615431034
US10570133,CN,Wang Baolin,Baolin,CN,CN109678856B/en,王保林,2020,unknown,M,0.9748217614820578
US10570133,CN,Xu Xin,Xin,CN,CN109678856B/en,徐欣,2020,andy,F,0.715885010595338
US10570133,CN,Zhao Yinlong,Yinlong,CN,CN109678856B/en,赵银龙,2020,unknown,M,0.964729059117262
US10570133,CN,Teng Yuqi,Yuqi,CN,CN109678856B/en,腾玉奇,2020,unknown,M,0.8262837654871359
US10570139,WO,Wang Zhiwei,Zhiwei,CN,CN104884458B/en,郭运行,2020,unknown,M,0.9940394638835626
US10570139,WO,Guo Yunhang,Yunhang,CN,CN104884458B/en,王志伟,2020,unknown,M,0.9733031818930491
US10570141,CN,Wang Shulong,Shulong,CN,CN108884101B/en,王树龙,2020,unknown,M,0.9938224147858358
US10570141,CN,Chen Kuncheng,Kuncheng,CN,CN108884101B/en,陈坤成,2020,unknown,M,0.9918141250016442
US10570141,CN,Liu Xijie,Xijie,CN,CN108884101B/en,刘希杰,2020,unknown,M,0.9011776972746607
US10570141,CN,Hu Yuandong,Yuandong,CN,CN108884101B/en,胡远东,2020,unknown,M,0.9893736969484306
US10570141,CN,Liu Bo,Bo,CN,CN108884101B/en,刘波,2020,male,M,0.9018246550956832
US10570141,CN,Peng Yong,Yong,CN,CN108884101B/en,彭勇,2020,mostly_male,M,0.9939121756487026
